First_pokemon,First name,Second_pokemon,Second name,Winner,Loser,First power,Second power,Power diff,Winner type1,Loser type1
284,Mega Swampert,487,Bonsly,284,487,635,290,345,Water,Rock
643,Swanna,345,Roselia,643,345,473,400,73,Water,Grass
407,Bagon,724,Delphox,724,407,300,534,234,Fire,Dragon
211,Quagsire,440,Prinplup,440,211,430,405,-25,Water,Water
680,Stunfisk,605,Whirlipede,605,680,471,360,-111,Bug,Ground
89,Magnemite,518,Electivire,518,89,325,540,215,Electric,Electric
333,Aggron,93,Dodrio,333,93,530,460,70,Steel,Normal
238,Magcargo,58,Meowth,58,238,410,290,-120,Normal,Fire
457,Bastiodon,258,Smoochum,457,258,495,305,190,Rock,Ice
67,Poliwhirl,227,Granbull,67,227,385,450,-65,Water,Fairy
540,Azelf,611,Basculin,540,611,580,460,120,Psychic,Water
271,Ho-oh,489,Happiny,271,489,680,220,460,Fire,Normal
65,Arcanine,728,Bunnelby,65,728,555,237,318,Fire,Normal
71,Alakazam,605,Whirlipede,71,605,500,360,140,Psychic,Bug
691,Vullaby,206,Aipom,206,691,370,360,-10,Normal,Dark
651,Escavalier,53,Parasect,53,651,495,405,-90,Bug,Bug
640,Duosion,36,Nidorina,36,640,370,365,-5,Poison,Psychic
282,Marshtomp,319,Loudred,282,319,405,360,45,Water,Normal
684,Golett,694,Durant,694,684,303,484,181,Bug,Ground
705,Thundurus Incarnate Forme,10,Squirtle,705,10,580,314,266,Electric,Water
788,Gourgeist Super Size,420,Latios,420,788,494,600,106,Dragon,Ghost
698,Larvesta,132,Mr. Mime,132,698,360,460,100,Psychic,Bug
348,Carvanha,552,Shaymin Sky Forme,552,348,305,600,295,Grass,Water
739,Floette,432,Deoxys Speed Forme,432,739,371,600,229,Psychic,Fairy
621,Scraggy,272,Celebi,621,272,348,600,-252,Dark,Psychic
596,Tympole,629,Archeops,629,596,294,567,273,Rock,Water
475,Buneary,372,Barboach,475,372,350,288,62,Normal,Water
786,Gourgeist Small Size,32,Raichu,32,786,494,485,-9,Electric,Ghost
711,Kyurem,748,Meowstic Female,748,711,660,466,-194,Psychic,Dragon
381,Armaldo,602,Swadloon,381,602,495,380,115,Rock,Bug
694,Durant,422,Kyogre,694,422,484,670,-186,Bug,Water
608,Whimsicott,468,Cherubi,608,468,480,275,205,Grass,Grass
537,Mow Rotom,213,Umbreon,537,213,520,525,-5,Electric,Dark
40,Nidoking,283,Swampert,40,283,505,535,-30,Poison,Water
331,Aron,226,Snubbull,226,331,330,300,-30,Fairy,Steel
668,Beheeyem,239,Swinub,239,668,485,250,-235,Ice,Psychic
225,Mega Steelix,439,Piplup,439,225,610,314,-296,Water,Steel
383,Milotic,160,Dratini,383,160,540,300,240,Water,Dragon
590,Excadrill,530,Dusknoir,590,530,508,525,-17,Ground,Ghost
527,Gallade,356,Torkoal,527,356,518,470,48,Psychic,Fire
444,Staraptor,175,Feraligatr,444,175,485,530,-45,Normal,Water
99,Cloyster,129,Seaking,99,129,525,450,75,Water,Water
627,Carracosta,799,Hoopa Unbound,799,627,495,680,185,Psychic,Water
176,Sentret,700,Cobalion,700,176,215,580,365,Steel,Normal
711,Kyurem,660,Ferrothorn,711,660,660,489,171,Dragon,Grass
449,Shinx,170,Cyndaquil,170,449,263,309,46,Fire,Electric
406,Luvdisc,471,Gastrodon,471,406,330,475,145,Water,Water
382,Feebas,97,Muk,97,382,200,500,300,Poison,Water
315,Nincada,263,Raikou,263,315,266,580,314,Electric,Bug
58,Meowth,245,Mantine,58,245,290,465,-175,Normal,Water
99,Cloyster,746,Espurr,99,746,525,355,170,Water,Psychic
769,Amaura,229,Scizor,229,769,362,500,138,Bug,Rock
688,Bouffalant,487,Bonsly,688,487,490,290,200,Normal,Rock
5,Charmander,410,Mega Salamence,410,5,309,700,391,Dragon,Fire
759,Binacle,533,Heat Rotom,533,759,306,520,214,Electric,Rock
147,Jolteon,149,Porygon,147,149,525,395,130,Electric,Normal
612,Sandile,570,Liepard,570,612,292,446,154,Dark,Ground
661,Klink,541,Dialga,541,661,300,680,380,Steel,Steel
716,Meloetta Aria Forme,481,Purugly,481,716,600,452,-148,Normal,Normal
774,Carbink,119,Weezing,119,774,500,490,-10,Poison,Rock
508,Lumineon,496,Munchlax,496,508,460,390,-70,Normal,Water
376,Baltoy,241,Corsola,376,241,300,380,-80,Ground,Water
72,Mega Alakazam,431,Deoxys Defense Forme,72,431,590,600,-10,Psychic,Psychic
643,Swanna,84,Ponyta,643,84,473,410,63,Water,Fire
425,Primal Groudon,112,Exeggutor,425,112,770,520,250,Ground,Grass
246,Skarmory,515,Lickilicky,246,515,465,515,-50,Steel,Normal
688,Bouffalant,202,Politoed,202,688,490,500,10,Water,Normal
172,Typhlosion,360,Trapinch,172,360,534,290,244,Fire,Ground
549,Manaphy,72,Mega Alakazam,72,549,600,590,-10,Psychic,Water
77,Weepinbell,211,Quagsire,77,211,390,430,-40,Grass,Water
147,Jolteon,229,Scizor,147,229,525,500,25,Electric,Bug
491,Spiritomb,704,Tornadus Therian Forme,704,491,485,580,95,Flying,Ghost
513,Weavile,17,Weedle,513,17,510,195,315,Dark,Bug
403,Huntail,583,Zebstrika,583,403,485,497,12,Electric,Water
57,Dugtrio,253,Porygon2,57,253,405,515,-110,Ground,Normal
50,Gloom,209,Yanma,209,50,395,390,-5,Bug,Grass
4,Mega Venusaur,735,Vivillon,735,4,625,411,-214,Bug,Grass
562,Dewott,616,Darmanitan Standard Mode,616,562,413,480,67,Fire,Water
642,Ducklett,738,Flabébé,642,738,305,303,2,Water,Fairy
563,Samurott,51,Vileplume,563,51,528,490,38,Water,Grass
292,Cascoon,335,Meditite,335,292,205,280,75,Fighting,Bug
716,Meloetta Aria Forme,553,Arceus,553,716,600,720,120,Normal,Normal
148,Flareon,388,Mega Banette,388,148,525,555,30,Ghost,Fire
634,Minccino,338,Electrike,634,338,300,295,5,Normal,Electric
737,Pyroar,667,Elgyem,737,667,507,335,172,Fire,Psychic
297,Seedot,131,Starmie,131,297,220,520,300,Water,Grass
191,Togetic,616,Darmanitan Standard Mode,616,191,405,480,75,Fire,Fairy
175,Feraligatr,119,Weezing,175,119,530,490,40,Water,Poison
721,Chesnaught,729,Diggersby,729,721,530,423,-107,Normal,Grass
538,Uxie,754,Aromatisse,538,754,580,462,118,Psychic,Fairy
745,Furfrou,739,Floette,745,739,472,371,101,Normal,Fairy
504,Croagunk,582,Blitzle,582,504,300,295,-5,Electric,Poison
195,Flaaffy,551,Shaymin Land Forme,551,195,365,600,235,Grass,Electric
83,Golem,635,Cinccino,635,83,495,470,-25,Normal,Rock
602,Swadloon,316,Ninjask,316,602,380,456,76,Bug,Bug
348,Carvanha,211,Quagsire,348,211,305,430,-125,Water,Water
777,Goodra,352,Wailord,777,352,600,500,100,Dragon,Water
65,Arcanine,290,Silcoon,65,290,555,205,350,Fire,Bug
361,Vibrava,215,Slowking,361,215,340,490,-150,Ground,Water
362,Flygon,186,Lanturn,362,186,520,460,60,Ground,Water
330,Mega Mawile,522,Leafeon,522,330,480,525,45,Grass,Steel
636,Gothita,306,Gardevoir,306,636,290,518,228,Psychic,Psychic
150,Omanyte,241,Corsola,241,150,355,380,25,Water,Rock
670,Lampent,126,Horsea,126,670,370,295,-75,Water,Ghost
165,Mega Mewtwo Y,45,Jigglypuff,165,45,780,270,510,Psychic,Normal
83,Golem,730,Fletchling,730,83,495,278,-217,Normal,Rock
532,Rotom,481,Purugly,481,532,440,452,12,Normal,Electric
480,Glameow,610,Lilligant,610,480,310,480,170,Grass,Normal
71,Alakazam,122,Chansey,71,122,500,450,50,Psychic,Normal
340,Mega Manectric,11,Wartortle,340,11,575,405,170,Electric,Water
286,Mightyena,4,Mega Venusaur,4,286,420,625,205,Grass,Dark
270,Lugia,792,Noivern,792,270,680,535,-145,Flying,Psychic
470,Shellos,748,Meowstic Female,748,470,325,466,141,Psychic,Water
798,Hoopa Confined,325,Skitty,325,798,600,260,-340,Normal,Psychic
676,Beartic,232,Heracross,232,676,485,500,15,Bug,Ice
660,Ferrothorn,734,Spewpa,734,660,489,213,-276,Bug,Grass
204,Skiploom,714,Keldeo Ordinary Forme,714,204,340,580,240,Water,Grass
44,Ninetales,68,Poliwrath,44,68,505,510,-5,Fire,Water
701,Terrakion,56,Diglett,701,56,580,265,315,Rock,Ground
633,Zoroark,182,Spinarak,633,182,510,250,260,Dark,Bug
768,Tyrantrum,616,Darmanitan Standard Mode,616,768,521,480,-41,Fire,Rock
494,Garchomp,693,Heatmor,494,693,600,484,116,Dragon,Fire
310,Shroomish,601,Sewaddle,601,310,295,310,15,Bug,Grass
327,Sableye,712,Kyurem Black Kyurem,712,327,380,700,320,Dragon,Dark
386,Shuppet,644,Vanillite,386,644,295,305,-10,Ghost,Ice
213,Umbreon,546,Giratina Origin Forme,546,213,525,680,155,Ghost,Dark
309,Masquerain,667,Elgyem,309,667,414,335,79,Bug,Psychic
430,DeoxysAttack Forme,276,Mega Sceptile,430,276,600,630,-30,Psychic,Grass
330,Mega Mawile,644,Vanillite,330,644,480,305,175,Steel,Ice
256,Tyrogue,682,Mienshao,682,256,210,510,300,Fighting,Fighting
464,Vespiquen,177,Furret,177,464,474,415,-59,Normal,Bug
470,Shellos,328,Mega Sableye,328,470,325,480,155,Dark,Water
665,Eelektrik,643,Swanna,643,665,405,473,68,Water,Electric
708,Zekrom,553,Arceus,553,708,680,720,40,Normal,Dragon
537,Mow Rotom,483,Stunky,537,483,520,329,191,Electric,Poison
2,Ivysaur,173,Totodile,2,173,405,314,91,Grass,Water
783,Pumpkaboo Large Size,346,Gulpin,783,346,335,302,33,Ghost,Poison
603,Leavanny,627,Carracosta,603,627,500,495,5,Bug,Water
311,Breloom,7,Charizard,7,311,460,534,74,Fire,Grass
612,Sandile,9,Mega Charizard Y,9,612,292,634,342,Fire,Ground
769,Amaura,262,Blissey,262,769,362,540,178,Normal,Rock
510,Snover,186,Lanturn,186,510,334,460,126,Water,Grass
59,Persian,335,Meditite,59,335,440,280,160,Normal,Fighting
95,Dewgong,148,Flareon,95,148,475,525,-50,Water,Fire
350,Mega Sharpedo,477,Mega Lopunny,477,350,560,580,20,Normal,Water
525,Mamoswine,344,Illumise,344,525,530,400,-130,Bug,Ice
24,Mega Pidgeot,491,Spiritomb,491,24,579,485,-94,Ghost,Normal
268,Tyranitar,152,Kabuto,268,152,600,355,245,Rock,Rock
159,Moltres,666,Eelektross,159,666,580,515,65,Fire,Electric
783,Pumpkaboo Large Size,400,Sealeo,783,400,335,410,-75,Ghost,Ice
536,Fan Rotom,606,Scolipede,606,536,520,485,-35,Bug,Electric
110,Electrode,703,Tornadus Incarnate Forme,110,703,480,580,-100,Electric,Flying
219,Girafarig,319,Loudred,219,319,455,360,95,Normal,Normal
163,Mewtwo,332,Lairon,163,332,680,430,250,Psychic,Steel
541,Dialga,709,Landorus Incarnate Forme,709,541,680,600,-80,Ground,Steel
114,Marowak,6,Charmeleon,6,114,425,405,-20,Fire,Ground
31,Pikachu,688,Bouffalant,31,688,320,490,-170,Electric,Normal
736,Litleo,286,Mightyena,736,286,369,420,-51,Fire,Dark
158,Zapdos,136,Magmar,158,136,580,495,85,Electric,Fire
150,Omanyte,356,Torkoal,150,356,355,470,-115,Rock,Fire
350,Mega Sharpedo,437,Monferno,350,437,560,405,155,Water,Fire
170,Cyndaquil,642,Ducklett,170,642,309,305,4,Fire,Water
672,Axew,632,Zorua,632,672,320,330,10,Dark,Dragon
212,Espeon,5,Charmander,212,5,525,309,216,Psychic,Fire
273,Treecko,145,Eevee,273,145,310,325,-15,Grass,Normal
188,Cleffa,179,Noctowl,179,188,218,442,224,Normal,Fairy
422,Kyogre,497,Riolu,422,497,670,285,385,Water,Fighting
512,Mega Abomasnow,15,Metapod,15,512,594,205,-389,Bug,Grass
749,Honedge,211,Quagsire,211,749,325,430,105,Water,Steel
564,Patrat,744,Pangoro,744,564,255,495,240,Fighting,Normal
292,Cascoon,800,Volcanion,800,292,205,600,395,Fire,Bug
281,Mudkip,107,Krabby,107,281,310,325,15,Water,Water
699,Volcarona,736,Litleo,699,736,550,369,181,Bug,Fire
232,Heracross,11,Wartortle,232,11,500,405,95,Bug,Water
10,Squirtle,81,Geodude,10,81,314,300,14,Water,Rock
769,Amaura,79,Tentacool,79,769,362,335,-27,Water,Rock
174,Croconaw,124,Kangaskhan,124,174,405,490,85,Normal,Water
465,Pachirisu,567,Herdier,465,567,405,370,35,Electric,Normal
130,Staryu,525,Mamoswine,130,525,340,530,-190,Water,Ice
162,Dragonite,484,Skuntank,484,162,600,479,-121,Poison,Dragon
274,Grovyle,582,Blitzle,274,582,405,295,110,Grass,Electric
450,Luxio,409,Salamence,409,450,363,600,237,Dragon,Electric
88,Mega Slowbro,537,Mow Rotom,537,88,590,520,-70,Electric,Water
631,Garbodor,242,Remoraid,631,242,474,300,174,Poison,Water
44,Ninetales,666,Eelektross,44,666,505,515,-10,Fire,Electric
36,Nidorina,681,Mienfoo,681,36,365,350,-15,Fighting,Poison
163,Mewtwo,482,Chingling,163,482,680,285,395,Psychic,Psychic
548,Phione,740,Florges,548,740,480,552,-72,Water,Fairy
401,Walrein,571,Pansage,401,571,530,316,214,Ice,Grass
31,Pikachu,151,Omastar,31,151,320,495,-175,Electric,Rock
330,Mega Mawile,735,Vivillon,735,330,480,411,-69,Bug,Steel
645,Vanillish,207,Sunkern,645,207,395,180,215,Ice,Grass
531,Froslass,231,Shuckle,531,231,480,505,-25,Ice,Bug
349,Sharpedo,681,Mienfoo,349,681,460,350,110,Water,Fighting
329,Mawile,319,Loudred,329,319,380,360,20,Steel,Normal
793,Xerneas,329,Mawile,793,329,680,380,300,Fairy,Steel
741,Skiddo,336,Medicham,336,741,350,410,60,Fighting,Grass
725,Froakie,421,Mega Latios,421,725,314,700,386,Dragon,Water
334,Mega Aggron,428,Jirachi,428,334,630,600,-30,Steel,Steel
280,Mega Blaziken,369,Seviper,280,369,630,458,172,Fire,Poison
84,Ponyta,730,Fletchling,84,730,410,278,132,Fire,Normal
712,Kyurem Black Kyurem,372,Barboach,712,372,700,288,412,Dragon,Water
262,Blissey,438,Infernape,438,262,540,534,-6,Fire,Normal
163,Mewtwo,301,Swellow,163,301,680,430,250,Psychic,Normal
50,Gloom,224,Steelix,50,224,395,510,-115,Grass,Steel
754,Aromatisse,468,Cherubi,468,754,462,275,-187,Grass,Fairy
16,Butterfree,311,Breloom,311,16,395,460,65,Grass,Bug
191,Togetic,131,Starmie,131,191,405,520,115,Water,Fairy
631,Garbodor,494,Garchomp,494,631,474,600,126,Dragon,Poison
605,Whirlipede,574,Simisear,574,605,360,498,138,Fire,Bug
405,Relicanth,557,Serperior,557,405,485,528,43,Grass,Water
521,Yanmega,383,Milotic,521,383,515,540,-25,Bug,Water
168,Bayleef,447,Kricketot,168,447,405,194,211,Grass,Bug
8,Mega Charizard X,81,Geodude,8,81,634,300,334,Fire,Rock
303,Pelipper,571,Pansage,303,571,430,316,114,Water,Grass
22,Pidgeotto,213,Umbreon,22,213,349,525,-176,Normal,Dark
616,Darmanitan Standard Mode,692,Mandibuzz,616,692,480,510,-30,Fire,Dark
547,Cresselia,653,Amoonguss,547,653,600,464,136,Psychic,Grass
739,Floette,385,Kecleon,739,385,371,440,-69,Fairy,Normal
239,Swinub,631,Garbodor,631,239,250,474,224,Poison,Ice
244,Delibird,81,Geodude,244,81,330,300,30,Ice,Rock
429,Deoxys Normal Forme,274,Grovyle,429,274,600,405,195,Psychic,Grass
732,Talonflame,257,Hitmontop,732,257,499,455,44,Fire,Fighting
352,Wailord,375,Crawdaunt,352,375,500,468,32,Water,Water
637,Gothorita,240,Piloswine,637,240,390,450,-60,Psychic,Ice
800,Volcanion,11,Wartortle,800,11,600,405,195,Fire,Water
120,Rhyhorn,572,Simisage,572,120,345,498,153,Grass,Ground
28,Fearow,270,Lugia,270,28,442,680,238,Psychic,Normal
319,Loudred,104,Onix,104,319,360,385,25,Rock,Normal
519,Magmortar,624,Yamask,519,624,540,303,237,Fire,Ghost
703,Tornadus Incarnate Forme,186,Lanturn,703,186,580,460,120,Flying,Water
462,Mothim,467,Floatzel,467,462,424,495,71,Water,Bug
561,Oshawott,163,Mewtwo,163,561,308,680,372,Psychic,Water
581,Unfezant,586,Gigalith,581,586,488,515,-27,Normal,Rock
214,Murkrow,762,Dragalge,214,762,405,494,-89,Dark,Poison
415,Regirock,450,Luxio,450,415,580,363,-217,Electric,Rock
310,Shroomish,63,0,63,310,295,455,160,Fighting,Grass
762,Dragalge,660,Ferrothorn,762,660,494,489,5,Poison,Grass
13,Mega Blastoise,463,Combee,13,463,630,244,386,Water,Bug
80,Tentacruel,202,Politoed,80,202,515,500,15,Water,Water
187,Pichu,669,Litwick,187,669,205,275,-70,Electric,Ghost
545,Giratina Altered Forme,93,Dodrio,93,545,680,460,-220,Normal,Ghost
670,Lampent,191,Togetic,670,191,370,405,-35,Ghost,Fairy
69,Abra,491,Spiritomb,491,69,310,485,175,Ghost,Psychic
665,Eelektrik,581,Unfezant,581,665,405,488,83,Normal,Electric
409,Salamence,771,Sylveon,771,409,600,525,-75,Fairy,Dragon
692,Mandibuzz,629,Archeops,629,692,510,567,57,Rock,Dark
592,Mega Audino,59,Persian,59,592,545,440,-105,Normal,Normal
27,Spearow,758,Malamar,758,27,262,482,220,Dark,Normal
181,Ledian,458,Burmy,181,458,390,224,166,Bug,Bug
756,Slurpuff,662,Klang,756,662,480,440,40,Fairy,Steel
756,Slurpuff,429,Deoxys Normal Forme,429,756,480,600,120,Psychic,Fairy
122,Chansey,310,Shroomish,122,310,450,295,155,Normal,Grass
626,Tirtouga,749,Honedge,749,626,355,325,-30,Steel,Water
247,Houndour,527,Gallade,247,527,330,518,-188,Dark,Psychic
1,Bulbasaur,337,Mega Medicham,337,1,318,510,192,Fighting,Grass
258,Smoochum,334,Mega Aggron,334,258,305,630,325,Steel,Ice
791,Noibat,589,Drilbur,791,589,245,328,-83,Flying,Ground
468,Cherubi,766,Heliolisk,766,468,275,481,206,Electric,Grass
356,Torkoal,85,Rapidash,85,356,470,500,30,Fire,Fire
727,Greninja,4,Mega Venusaur,727,4,530,625,-95,Water,Grass
629,Archeops,596,Tympole,629,596,567,294,273,Rock,Water
369,Seviper,565,Watchog,565,369,458,420,-38,Normal,Poison
420,Latios,583,Zebstrika,583,420,600,497,-103,Electric,Dragon
481,Purugly,670,Lampent,670,481,452,370,-82,Ghost,Normal
345,Roselia,441,Empoleon,441,345,400,530,130,Water,Grass
595,Conkeldurr,673,Fraxure,673,595,505,410,-95,Dragon,Fighting
683,Druddigon,405,Relicanth,405,683,485,485,0,Water,Dragon
120,Rhyhorn,461,Wormadam Trash Cloak,461,120,345,424,79,Bug,Ground
166,Mew,726,Frogadier,166,726,600,405,195,Psychic,Water
88,Mega Slowbro,674,Haxorus,674,88,590,540,-50,Dragon,Water
560,Emboar,100,Gastly,100,560,528,310,-218,Ghost,Fire
79,Tentacool,91,Farfetch'd,79,91,335,352,-17,Water,Normal
620,Crustle,444,Staraptor,444,620,475,485,10,Normal,Bug
50,Gloom,487,Bonsly,50,487,395,290,105,Grass,Rock
672,Axew,196,Ampharos,672,196,320,510,-190,Dragon,Electric
785,Gourgeist Average Size,498,Lucario,785,498,494,525,-31,Ghost,Fighting
727,Greninja,214,Murkrow,727,214,530,405,125,Water,Dark
475,Buneary,569,Purrloin,475,569,350,281,69,Normal,Dark
230,Mega Scizor,648,Sawsbuck,648,230,600,475,-125,Normal,Bug
473,Drifloon,677,Cryogonal,677,473,348,485,137,Ice,Ghost
412,Metang,432,Deoxys Speed Forme,432,412,420,600,180,Psychic,Steel
32,Raichu,536,Fan Rotom,32,536,485,520,-35,Electric,Electric
733,Scatterbug,787,Gourgeist Large Size,787,733,200,494,294,Ghost,Bug
212,Espeon,237,Slugma,212,237,525,250,275,Psychic,Fire
238,Magcargo,533,Heat Rotom,533,238,410,520,110,Electric,Fire
355,Mega Camerupt,13,Mega Blastoise,13,355,560,630,70,Water,Fire
723,Braixen,739,Floette,723,739,409,371,38,Fire,Fairy
58,Meowth,303,Pelipper,58,303,290,430,-140,Normal,Water
751,Aegislash Blade Forme,94,Seel,94,751,520,325,-195,Water,Steel
531,Froslass,116,Hitmonchan,116,531,480,455,-25,Fighting,Ice
447,Kricketot,565,Watchog,565,447,194,420,226,Normal,Bug
87,Slowbro,447,Kricketot,87,447,490,194,296,Water,Bug
25,Rattata,632,Zorua,25,632,253,330,-77,Normal,Dark
521,Yanmega,15,Metapod,521,15,515,205,310,Bug,Bug
303,Pelipper,425,Primal Groudon,425,303,430,770,340,Ground,Water
283,Swampert,211,Quagsire,283,211,535,430,105,Water,Water
342,Minun,387,Banette,342,387,405,455,-50,Electric,Ghost
101,Haunter,515,Lickilicky,515,101,405,515,110,Normal,Ghost
783,Pumpkaboo Large Size,781,Pumpkaboo Average Size,781,783,335,335,0,Ghost,Ghost
19,Beedrill,506,Carnivine,19,506,395,454,-59,Bug,Grass
37,Nidoqueen,345,Roselia,37,345,505,400,105,Poison,Grass
497,Riolu,251,Phanpy,251,497,285,330,45,Ground,Fighting
752,Aegislash Shield Forme,198,Bellossom,198,752,520,490,-30,Grass,Steel
557,Serperior,379,Cradily,557,379,528,495,33,Grass,Rock
477,Mega Lopunny,255,Smeargle,477,255,580,250,330,Normal,Normal
55,Venomoth,614,Krookodile,614,55,450,519,69,Ground,Bug
9,Mega Charizard Y,219,Girafarig,9,219,634,455,179,Fire,Normal
586,Gigalith,231,Shuckle,586,231,515,505,10,Rock,Bug
481,Purugly,580,Tranquill,481,580,452,358,94,Normal,Normal
195,Flaaffy,307,Mega Gardevoir,307,195,365,618,253,Psychic,Electric
539,Mesprit,430,DeoxysAttack Forme,430,539,580,600,20,Psychic,Psychic
772,Hawlucha,224,Steelix,772,224,500,510,-10,Fighting,Steel
693,Heatmor,247,Houndour,247,693,484,330,-154,Dark,Fire
405,Relicanth,472,Ambipom,472,405,485,482,-3,Normal,Water
172,Typhlosion,611,Basculin,172,611,534,460,74,Fire,Water
314,Slaking,565,Watchog,314,565,670,420,250,Normal,Normal
523,Glaceon,640,Duosion,523,640,525,370,155,Ice,Psychic
794,Yveltal,162,Dragonite,794,162,680,600,80,Dark,Dragon
150,Omanyte,557,Serperior,557,150,355,528,173,Grass,Rock
446,Bibarel,313,Vigoroth,313,446,410,440,30,Normal,Normal
508,Lumineon,210,Wooper,508,210,460,210,250,Water,Water
477,Mega Lopunny,600,Sawk,477,600,580,465,115,Normal,Fighting
696,Zweilous,152,Kabuto,696,152,420,355,65,Dark,Rock
247,Houndour,546,Giratina Origin Forme,546,247,330,680,350,Ghost,Dark
105,Drowzee,746,Espurr,746,105,328,355,27,Psychic,Psychic
456,Shieldon,473,Drifloon,473,456,350,348,-2,Ghost,Rock
649,Emolga,526,Porygon-Z,649,526,428,535,-107,Electric,Normal
797,Mega Diancie,583,Zebstrika,583,797,700,497,-203,Electric,Rock
706,Thundurus Therian Forme,269,Mega Tyranitar,706,269,580,700,-120,Electric,Rock
299,Shiftry,259,Elekid,259,299,480,360,-120,Electric,Grass
302,Wingull,418,Latias,418,302,270,600,330,Dragon,Water
559,Pignite,62,Mankey,62,559,418,305,-113,Fighting,Fire
575,Panpour,797,Mega Diancie,797,575,316,700,384,Rock,Water
730,Fletchling,484,Skuntank,484,730,278,479,201,Poison,Normal
176,Sentret,658,Galvantula,658,176,215,472,257,Bug,Normal
393,Absol,151,Omastar,393,151,465,495,-30,Dark,Rock
649,Emolga,112,Exeggutor,649,112,428,520,-92,Electric,Grass
323,Azurill,740,Florges,740,323,190,552,362,Fairy,Normal
50,Gloom,501,Hippowdon,501,50,395,525,130,Ground,Grass
21,Pidgey,157,Articuno,157,21,251,580,329,Ice,Normal
108,Kingler,705,Thundurus Incarnate Forme,705,108,475,580,105,Electric,Water
463,Combee,763,Clauncher,463,763,244,330,-86,Bug,Water
762,Dragalge,190,Togepi,762,190,494,245,249,Poison,Fairy
161,Dragonair,727,Greninja,727,161,420,530,110,Water,Dragon
525,Mamoswine,670,Lampent,525,670,530,370,160,Ice,Ghost
544,Regigigas,22,Pidgeotto,544,22,670,349,321,Normal,Normal
138,Mega Pinsir,181,Ledian,138,181,600,390,210,Bug,Bug
168,Bayleef,558,Tepig,168,558,405,308,97,Grass,Fire
660,Ferrothorn,99,Cloyster,660,99,489,525,-36,Grass,Water
396,Snorunt,243,Octillery,396,243,300,480,-180,Ice,Water
640,Duosion,344,Illumise,344,640,370,400,30,Bug,Psychic
409,Salamence,62,Mankey,409,62,600,305,295,Dragon,Fighting
649,Emolga,279,Blaziken,649,279,428,530,-102,Electric,Fire
76,Bellsprout,375,Crawdaunt,375,76,300,468,168,Water,Grass
