First_pokemon,Second_pokemon,Winner,FirstWins,FType1,FType2,SType1,SType2,DifHP,DifAttack,DifDefense,DifSpAttack,DifSpDefense,DifSpeed,DifTotal
720,364,720,1,Grass,NA,Grass,Dark,-9,-37,35,-59,-2,2,-70
625,456,456,0,Ghost,NA,Rock,Steel,28,8,27,53,17,0,133
583,451,583,1,Electric,NA,Electric,NA,-5,-20,-16,-15,-16,46,-26
768,593,768,1,Rock,Dragon,Fighting,NA,7,41,64,44,24,36,216
521,374,521,1,Bug,Flying,Water,NA,43,-4,21,66,21,60,207
56,230,230,0,Ground,NA,Bug,Steel,-60,-95,-115,-30,-55,20,-335
745,415,745,1,Normal,NA,Rock,NA,-5,-20,-140,15,-10,52,-108
560,621,560,1,Fire,Fighting,Dark,Fighting,60,48,-5,65,-5,17,180
648,394,394,0,Normal,Grass,Dark,NA,15,-50,10,-55,10,-20,-90
422,421,421,0,Water,NA,Dragon,Psychic,20,-30,-10,-10,20,-20,-30
45,220,45,1,Normal,Fairy,Bug,NA,65,-20,-70,10,-10,5,-20
76,425,425,0,Grass,Poison,Ground,Fire,-50,-105,-125,-80,-60,-50,-470
632,129,129,0,Dark,NA,Water,NA,-40,-27,-25,15,-40,-3,-120
550,216,550,1,Dark,NA,Ghost,NA,10,30,30,50,5,40,165
163,357,163,1,Psychic,NA,Psychic,NA,46,85,55,84,10,70,350
562,254,254,0,Water,NA,Normal,NA,2,-20,-2,-2,-5,-25,-52
543,490,490,0,Fire,Steel,Normal,Flying,15,25,61,38,64,-14,189
521,152,521,1,Bug,Flying,Rock,Water,56,-4,-4,61,11,40,160
132,464,464,0,Psychic,Fairy,Bug,Flying,-30,-35,-37,20,18,50,-14
217,551,551,0,Psychic,NA,Grass,NA,-52,-28,-52,-28,-52,-52,-264
352,93,93,0,Water,NA,Normal,Flying,110,-20,-25,30,-15,-40,40
28,37,28,1,Normal,Flying,Poison,Ground,-25,-2,-22,-14,-24,24,-63
44,279,44,1,Fire,NA,Fire,Fighting,-7,-44,5,-29,30,20,-25
377,437,437,0,Ground,Psychic,Fire,Fighting,-4,-8,53,-8,68,-6,95
393,470,393,1,Dark,NA,Water,NA,-11,82,12,18,-2,41,140
325,679,679,0,Normal,NA,Bug,NA,-30,-25,5,-65,-25,-95,-235
232,783,232,1,Bug,Fighting,Ghost,Grass,26,59,5,-4,40,39,165
160,201,160,1,Dragon,NA,Rock,NA,-29,-36,-70,20,-15,20,-110
528,158,528,1,Psychic,Fighting,Electric,Flying,-22,75,10,-60,25,10,38
103,271,103,1,Ghost,Poison,Fire,Flying,-46,-65,-10,60,-59,40,-80
370,462,370,1,Rock,Psychic,Bug,Flying,0,-39,15,1,35,4,16
435,787,787,0,Grass,Ground,Ghost,Grass,20,14,-17,17,10,-13,31
147,332,147,1,Electric,NA,Steel,Rock,5,-25,-80,60,45,90,95
333,329,329,0,Steel,Rock,Steel,Fairy,20,25,95,5,5,0,150
642,491,642,1,Water,Flying,Ghost,Dark,12,-48,-58,-48,-58,20,-180
601,685,685,0,Bug,Grass,Ground,Ghost,-44,-71,-10,-15,-20,-13,-173
750,684,684,0,Steel,Ghost,Ground,Ghost,0,36,100,10,-1,0,145
594,60,60,0,Fighting,NA,Water,NA,35,53,37,-25,0,-15,85
284,720,284,1,Water,Ground,Grass,NA,39,72,15,39,52,13,230
98,700,700,0,Water,NA,Steel,Fighting,-61,-25,-29,-45,-47,-68,-275
631,59,59,0,Poison,NA,Normal,NA,15,25,22,-5,17,-40,34
692,685,692,1,Dark,Flying,Ground,Ghost,21,-59,25,0,15,25,27
740,592,740,1,Fairy,NA,Normal,Fairy,-25,5,-58,32,28,25,7
364,543,543,0,Grass,Dark,Fire,Steel,-21,25,-46,-15,-46,-22,-125
695,386,386,0,Dark,Dragon,Ghost,NA,8,-10,15,-18,17,-7,5
682,352,682,1,Fighting,NA,Water,NA,-105,35,15,5,15,45,10
521,71,71,0,Bug,Flying,Psychic,NA,31,26,41,-19,-39,-25,15
743,188,743,1,Fighting,NA,Fairy,NA,17,57,34,1,-7,28,130
215,198,198,0,Water,Psychic,Grass,NA,20,-5,-15,10,10,-20,0
673,792,792,0,Dragon,NA,Flying,Dragon,-19,47,-10,-57,-30,-56,-125
255,786,786,0,Normal,NA,Ghost,Grass,0,-65,-87,-38,-30,-24,-244
574,758,574,1,Fire,NA,Dark,Psychic,-11,6,-25,30,-12,28,16
75,216,216,0,Fighting,NA,Ghost,NA,30,70,20,-20,0,-30,70
799,409,409,0,Psychic,Dark,Dragon,Flying,-15,25,-20,60,50,-20,80
314,674,314,1,Normal,NA,Dragon,NA,74,13,10,35,-5,3,130
319,158,158,0,Normal,NA,Electric,Flying,-6,-19,-42,-54,-47,-52,-220
57,41,57,1,Ground,NA,Fairy,NA,-35,35,2,-10,5,85,82
648,171,648,1,Normal,Grass,Fire,NA,22,36,12,-20,5,15,70
53,64,64,0,Bug,Grass,Fire,NA,5,25,35,-10,30,-30,55
84,793,793,0,Fire,NA,Fairy,NA,-76,-46,-40,-66,-33,-9,-270
645,416,645,1,Ice,NA,Ice,NA,-29,15,-35,-20,-125,9,-185
642,27,27,0,Water,Flying,Normal,Flying,22,-16,20,13,19,-15,43
135,324,135,1,Electric,NA,Rock,NA,35,38,-78,50,-5,75,115
182,507,507,0,Bug,Poison,Water,NA,-9,11,-16,-9,-21,-36,-80
766,737,766,1,Electric,Normal,Fire,Normal,-24,-13,-20,0,28,3,-26
312,369,369,0,Normal,NA,Poison,NA,-13,-40,0,-65,-25,-35,-178
699,627,627,0,Bug,Fire,Water,Rock,11,-48,-68,52,40,68,55
242,637,242,1,Water,NA,Psychic,NA,-25,20,-35,-10,-50,10,-90
453,223,453,1,Grass,Poison,Ground,Flying,-5,-5,-40,90,40,5,85
18,264,264,0,Bug,Poison,Fire,NA,-70,-90,-35,-65,-50,-65,-375
102,292,102,1,Ghost,Poison,Bug,NA,10,30,5,105,50,95,295
477,323,477,1,Normal,Fighting,Normal,Fairy,15,116,54,34,56,115,390
399,173,173,0,Ice,Water,Water,NA,20,-25,-14,11,2,-18,-24
712,281,712,1,Dragon,Ice,Water,NA,75,100,50,70,40,55,390
109,540,540,0,Electric,NA,Psychic,NA,-35,-95,-20,-70,-15,-15,-250
354,113,354,1,Fire,Ground,Ground,NA,20,50,-25,65,25,5,140
343,491,343,1,Bug,NA,Ghost,Dark,15,-19,-53,-45,-33,50,-85
357,388,388,0,Psychic,NA,Ghost,NA,-4,-140,-40,-23,-3,-15,-225
36,666,36,1,Poison,NA,Electric,NA,-15,-53,-13,-50,-25,6,-150
168,561,168,1,Grass,NA,Water,NA,5,7,35,0,35,15,97
258,218,258,1,Ice,Psychic,Psychic,NA,-145,-3,-43,52,7,32,-100
680,209,209,0,Ground,Electric,Bug,Flying,44,1,39,6,54,-63,81
116,170,116,1,Fighting,NA,Fire,NA,11,53,36,-25,60,11,146
539,729,539,1,Psychic,NA,Normal,Ground,-5,49,28,55,28,2,157
643,238,643,1,Water,Flying,Fire,Rock,25,37,-57,7,-17,68,63
384,356,384,1,Normal,NA,Fire,NA,0,-15,-70,-15,0,50,-50
253,614,614,0,Normal,NA,Ground,Dark,-10,-37,10,40,25,-32,-4
588,271,588,1,Psychic,Flying,Fire,Flying,-39,-73,-35,-33,-99,24,-255
326,350,350,0,Normal,NA,Water,Dark,0,-75,-5,-55,-10,-35,-180
239,131,131,0,Ice,Ground,Water,Psychic,-10,-25,-45,-70,-55,-65,-270
67,749,749,0,Water,NA,Steel,Ghost,20,-15,-35,15,13,62,60
665,708,708,0,Electric,NA,Dragon,Electric,-35,-65,-50,-45,-30,-50,-275
53,598,598,0,Bug,Grass,Water,Ground,-45,0,5,-25,5,-44,-104
665,486,665,1,Electric,NA,Steel,Psychic,-2,-4,-46,-4,-46,7,-95
472,460,472,1,Normal,NA,Bug,Ground,15,21,-39,1,-19,79,58
173,391,391,0,Water,NA,Grass,Flying,-49,-3,-19,-28,-39,-8,-146
404,167,404,1,Water,NA,Grass,NA,10,35,40,65,10,7,167
497,454,497,1,Fighting,NA,Rock,NA,-27,-55,0,5,10,2,-65
158,226,158,1,Electric,Flying,Fairy,NA,30,10,35,85,50,70,280
735,65,65,0,Bug,Flying,Fire,NA,-10,-58,-30,-10,-30,-6,-144
294,417,417,0,Water,Grass,Steel,NA,-40,-45,-120,-35,-100,-20,-360
698,243,698,1,Bug,Fire,Water,NA,-20,-20,-20,-55,-20,15,-120
568,651,568,1,Normal,NA,Bug,Steel,15,-25,-15,-15,-15,60,5
720,261,261,0,Grass,NA,Normal,NA,-34,-2,-10,16,-12,-43,-85
677,724,677,1,Ice,NA,Fire,Psychic,-5,-19,-42,-19,35,1,-49
146,739,146,1,Water,NA,Fairy,NA,76,20,13,35,-3,13,154
626,19,19,0,Water,Rock,Bug,Poison,-11,-12,63,8,-35,-53,-40
315,82,315,1,Bug,Ground,Rock,Ground,-24,-50,-25,-15,-15,5,-124
135,685,685,0,Electric,NA,Ground,Ghost,-24,-41,-23,40,5,50,7
204,550,550,0,Grass,Flying,Dark,NA,-15,-45,-40,-90,-25,-45,-260
272,442,272,1,Psychic,Grass,Normal,Flying,60,45,70,70,70,40,355
772,502,772,1,Fighting,Flying,Poison,Bug,38,42,-15,44,8,53,170
215,57,215,1,Water,Psychic,Ground,NA,60,-5,30,50,40,-90,85
198,188,198,1,Grass,NA,Fairy,NA,25,55,67,45,45,35,272
314,766,766,0,Normal,NA,Electric,Normal,88,105,48,-14,-29,-9,189
316,687,316,1,Bug,Flying,Dark,Steel,-4,-35,-55,-10,-20,90,-34
99,506,99,1,Water,Ice,Grass,NA,-24,-5,108,-5,-27,24,71
287,275,275,0,Normal,NA,Grass,NA,-32,-55,-24,-75,-44,-60,-290
458,766,766,0,Bug,NA,Electric,Normal,-22,-26,-7,-80,-49,-73,-257
628,113,628,1,Rock,Flying,Ground,NA,5,62,-50,34,-5,35,81
684,69,69,0,Ground,Ghost,Psychic,NA,34,54,35,-70,-5,-55,-7
279,429,429,0,Fire,Fighting,Psychic,NA,30,-30,20,-40,20,-70,-70
85,456,85,1,Fire,NA,Rock,Steel,35,58,-48,38,-8,75,150
620,698,698,0,Bug,Rock,Bug,Fire,15,10,70,15,20,-15,115
728,194,728,1,Normal,NA,Electric,NA,-17,-4,-2,-33,-9,22,-43
49,447,49,1,Grass,Poison,Bug,NA,8,25,14,50,24,5,126
89,84,84,0,Electric,Steel,Fire,NA,-25,-50,15,30,-10,-45,-85
701,105,701,1,Rock,Fighting,Psychic,NA,31,81,45,29,0,66,252
384,140,140,0,Normal,NA,Water,NA,50,60,15,55,50,-10,220
538,358,538,1,Psychic,NA,Psychic,NA,-5,30,65,-15,20,15,110
772,753,772,1,Fighting,Flying,Fairy,NA,0,40,15,11,-2,95,159
10,145,145,0,Water,NA,Normal,NA,-11,-7,15,5,-1,-12,-11
592,394,394,0,Normal,Fairy,Dark,NA,38,-90,66,-35,66,-65,-20
438,687,438,1,Fire,Fighting,Dark,Steel,11,-21,-29,44,1,38,44
379,676,676,0,Rock,Grass,Ice,NA,-9,-29,17,11,27,-7,10
320,304,320,1,Normal,NA,Psychic,Fairy,76,66,38,46,38,28,292
481,302,481,1,Normal,NA,Water,Flying,31,52,34,9,29,27,182
647,673,647,1,Normal,Grass,Dragon,NA,-6,-57,-20,0,0,8,-75
720,431,431,0,Grass,NA,Psychic,NA,11,8,-65,-14,-102,-33,-195
694,444,694,1,Bug,Steel,Normal,Flying,-27,-11,42,-2,-12,9,-1
757,577,757,1,Dark,Psychic,Psychic,NA,-23,29,8,-30,-9,21,-4
760,401,760,1,Rock,Water,Ice,Water,-38,25,25,-41,-4,3,-30
375,780,780,0,Water,Dark,Ghost,Grass,-22,10,9,25,-27,-1,-6
347,533,533,0,Poison,NA,Electric,Fire,50,8,-24,-32,-24,-31,-53
262,115,115,0,Normal,NA,Fighting,NA,205,-110,-43,40,25,-32,85
304,752,752,0,Psychic,Fairy,Steel,Ghost,-32,-25,-125,-5,-115,-20,-322
252,313,313,0,Ground,NA,Normal,NA,10,40,40,5,5,-40,60
197,720,720,0,Electric,Dragon,Grass,NA,29,17,10,109,52,-12,205
369,483,483,0,Poison,NA,Poison,Dark,10,37,13,59,19,-9,129
634,661,634,1,Normal,NA,Steel,NA,15,-5,-30,-5,-20,45,0
500,694,694,0,Ground,NA,Bug,Steel,10,-37,-34,-10,-6,-77,-154
329,680,329,1,Steel,Fairy,Ground,Electric,-59,19,1,-26,-44,18,-91
198,540,540,0,Grass,NA,Psychic,NA,0,-45,25,-35,30,-65,-90
600,157,157,0,Fighting,NA,Ice,Flying,-15,40,-25,-65,-50,0,-115
81,182,182,0,Rock,Ground,Bug,Poison,0,20,60,-10,-10,-10,50
647,523,647,1,Normal,Grass,Ice,NA,-5,0,-60,-90,-45,10,-190
402,732,732,0,Water,NA,Fire,Flying,-43,-17,14,0,-14,-94,-154
181,725,181,1,Bug,Flying,Water,NA,14,-21,10,-7,66,14,76
467,313,467,1,Water,NA,Normal,NA,5,25,-25,30,-5,25,55
342,361,361,0,Electric,NA,Ground,Dragon,10,-30,0,25,35,25,65
346,499,499,0,Poison,NA,Fighting,Steel,0,-102,-35,-97,-17,-72,-323
559,116,116,0,Fire,Fighting,Fighting,NA,40,-12,-24,35,-55,-21,-37
37,361,37,1,Poison,Ground,Ground,Dragon,40,22,37,25,35,6,165
739,621,739,1,Fairy,NA,Dark,Fighting,4,-30,-23,40,28,4,23
117,515,515,0,Normal,NA,Normal,NA,-20,-30,-20,-20,-20,-20,-130
350,676,350,1,Water,Dark,Ice,NA,-25,30,-10,40,-15,55,75
474,770,474,1,Ghost,Flying,Rock,Ice,27,3,-28,-9,-38,22,-23
396,215,396,1,Ice,NA,Water,Psychic,-45,-25,-30,-50,-60,20,-190
677,59,59,0,Ice,NA,Normal,NA,5,-20,-30,30,70,-10,45
214,326,214,1,Dark,Flying,Normal,NA,-10,20,-23,30,-13,21,25
275,353,275,1,Grass,NA,Fire,Ground,10,25,25,40,40,85,225
142,528,528,0,Water,Dark,Psychic,Fighting,27,-10,14,5,15,-29,22
682,470,682,1,Fighting,NA,Water,NA,-11,77,12,38,-2,71,185
413,217,413,1,Steel,Psychic,Psychic,NA,32,63,82,23,42,22,264
172,204,172,1,Fire,NA,Grass,Flying,23,39,28,64,20,20,194
727,570,727,1,Water,Dark,Dark,NA,8,7,17,15,21,16,84
622,552,552,0,Dark,Fighting,Grass,Flying,-35,-13,40,-75,40,-69,-112
492,8,8,0,Dragon,Ground,Fire,Dragon,-20,-60,-66,-90,-40,-58,-334
334,776,776,0,Steel,NA,Dragon,NA,2,65,177,-23,-33,-10,178
281,49,281,1,Water,NA,Grass,Poison,5,20,-5,-25,-15,10,-10
523,475,475,0,Ice,NA,Normal,NA,10,-6,66,86,39,-20,175
719,536,536,0,Grass,NA,Electric,Flying,6,-4,-42,-57,-62,-48,-207
688,355,688,1,Normal,NA,Fire,Ground,25,-10,-5,-105,-10,35,-70
1,643,643,0,Grass,Poison,Water,Flying,-30,-38,-14,-22,2,-53,-155
415,80,80,0,Rock,NA,Water,Poison,0,30,135,-30,-20,-50,65
427,780,427,1,Dragon,Flying,Ghost,Grass,20,70,24,115,18,59,306
592,744,744,0,Normal,Fairy,Fighting,Dark,8,-64,48,11,55,-8,50
442,612,612,0,Normal,Flying,Ground,Dark,-10,-17,-5,-5,-5,-5,-47
706,173,706,1,Electric,Flying,Water,NA,29,40,6,101,32,58,266
679,723,679,1,Bug,NA,Fire,NA,21,11,-18,10,-10,72,86
275,505,275,1,Grass,NA,Poison,Fighting,-13,-21,0,19,20,35,40
502,505,505,0,Poison,Bug,Poison,Fighting,-43,-56,25,-56,-10,-20,-160
128,270,270,0,Water,NA,Psychic,Flying,-61,-23,-70,-55,-104,-47,-360
200,346,200,1,Water,Fairy,Poison,NA,30,7,27,17,27,10,118
206,99,206,1,Normal,NA,Water,Ice,5,-25,-125,-45,10,15,-165
150,456,150,1,Rock,Water,Rock,Steel,5,-2,-18,48,-33,5,5
483,571,483,1,Poison,Dark,Grass,NA,13,10,-1,-12,-7,10,13
190,217,217,0,Fairy,NA,Psychic,NA,-13,-52,17,-32,17,-28,-91
329,35,329,1,Steel,Fairy,Poison,NA,-5,38,33,15,15,9,105
376,764,764,0,Ground,Psychic,Water,NA,-31,-33,-33,-80,-19,-4,-200
391,442,442,0,Grass,Flying,Normal,Flying,59,13,53,42,57,-9,215
518,426,426,0,Electric,NA,Dragon,Flying,-30,-27,-23,-55,-5,0,-140
736,797,797,0,Fire,Normal,Rock,Fairy,12,-110,-52,-87,-56,-38,-331
330,472,472,0,Steel,Fairy,Normal,NA,-25,5,59,-5,29,-65,-2
707,68,707,1,Dragon,Fire,Water,Fighting,10,25,5,80,30,20,170
229,60,229,1,Bug,Steel,Water,NA,20,78,52,-10,30,10,180
306,166,166,0,Psychic,Fairy,Psychic,NA,-32,-35,-35,25,15,-20,-82
701,715,715,0,Rock,Fighting,Water,Fighting,0,57,0,-57,0,0,0
588,510,588,1,Psychic,Flying,Grass,Ice,7,-5,5,15,-5,74,91
401,708,708,0,Ice,Water,Dragon,Electric,10,-70,-30,-25,-10,-25,-150
628,585,628,1,Rock,Flying,Rock,NA,-15,7,-60,24,5,50,11
401,447,401,1,Ice,Water,Bug,NA,73,55,49,70,49,40,336
204,63,63,0,Grass,Flying,Fighting,NA,-10,-60,-10,-15,-5,-15,-115
52,475,475,0,Bug,Grass,Normal,NA,-20,4,11,1,-1,-60,-65
409,666,409,1,Dragon,Flying,Electric,NA,10,20,0,5,0,50,85
137,615,137,1,Bug,NA,Fire,NA,-5,35,55,40,25,35,185
298,59,59,0,Grass,Dark,Normal,NA,5,0,-20,-5,-25,-55,-100
149,469,469,0,Normal,NA,Grass,NA,-5,0,0,-2,-3,-45,-55
52,770,770,0,Bug,Grass,Rock,Ice,-88,-7,-17,-54,-37,-33,-236
195,508,508,0,Electric,NA,Water,NA,1,-14,-21,11,-26,-46,-95
523,714,714,0,Ice,NA,Water,Fighting,-26,-12,20,1,5,-43,-55
573,522,522,0,Fire,NA,Grass,NA,-15,-57,-82,-7,-17,-31,-209
657,443,443,0,Bug,Electric,Normal,Flying,-5,-28,0,17,10,-15,-21
493,38,493,1,Dragon,Ground,Poison,NA,22,33,25,10,15,32,137
437,564,437,1,Fire,Fighting,Normal,NA,19,23,13,43,13,39,150
154,696,154,1,Rock,Flying,Dark,Dragon,8,20,-5,-5,5,72,95
573,17,573,1,Fire,NA,Bug,Poison,10,18,18,33,28,14,121
540,132,540,1,Psychic,NA,Psychic,Fairy,35,80,5,25,-50,25,120
165,312,165,1,Psychic,NA,Normal,NA,46,90,10,159,85,110,500
753,430,430,0,Fairy,NA,Psychic,NA,28,-128,40,-117,45,-127,-259
314,672,314,1,Normal,NA,Dragon,NA,104,73,40,65,25,43,350
529,570,570,0,Rock,Steel,Dark,NA,-4,-33,95,-13,100,-66,79
476,3,476,1,Normal,NA,Grass,Poison,-15,-6,1,-46,-4,25,-45
43,685,685,0,Fire,NA,Ground,Ghost,-51,-83,-40,-5,-15,10,-184
597,87,597,1,Water,Ground,Water,Psychic,-20,-10,-55,-35,-25,39,-106
215,424,424,0,Water,Psychic,Ground,NA,-5,-75,-60,0,20,-60,-180
714,360,714,1,Water,Fighting,Ground,NA,46,-28,45,84,45,98,290
168,348,348,0,Grass,NA,Water,Dark,15,-28,60,-2,60,-5,100
597,529,597,1,Water,Ground,Rock,Steel,15,10,-90,-10,-95,29,-141
432,57,432,1,Psychic,NA,Ground,NA,15,15,40,45,20,60,195
301,651,651,0,Normal,Flying,Bug,Steel,-10,-50,-45,-10,-55,105,-65
258,401,401,0,Ice,Psychic,Ice,Water,-65,-50,-75,-10,-25,0,-225
775,152,152,0,Dragon,NA,Rock,Water,15,-30,-55,0,30,-15,-55
761,523,523,0,Poison,Water,Ice,NA,-15,0,-50,-70,-35,-35,-205
358,400,358,1,Psychic,NA,Ice,Water,-10,-15,-5,15,40,35,60
671,492,671,1,Ghost,Fire,Dragon,Ground,2,-15,45,105,45,38,220
172,299,172,1,Fire,NA,Grass,Dark,-12,-16,18,19,25,20,54
229,304,229,1,Bug,Steel,Psychic,Fairy,42,105,75,10,45,25,302
251,229,229,0,Ground,NA,Bug,Steel,20,-70,-40,-15,-40,-25,-170
222,481,481,0,Normal,NA,Normal,NA,29,-12,6,1,6,-67,-37
344,246,344,1,Bug,NA,Steel,Flying,0,-33,-85,33,5,15,-65
279,747,747,0,Fire,Fighting,Psychic,NA,6,72,-6,27,-11,-24,64
547,260,547,1,Psychic,NA,Fire,NA,75,-5,83,5,75,2,235
786,470,786,1,Ghost,Grass,Water,NA,-21,37,74,1,13,65,169
518,631,518,1,Electric,NA,Poison,NA,-5,28,-15,35,3,20,66
181,257,181,1,Bug,Flying,Fighting,NA,5,-60,-45,20,0,15,-65
564,736,736,0,Normal,NA,Fire,Normal,-17,5,-19,-38,-15,-30,-114
450,157,157,0,Electric,NA,Ice,Flying,-30,0,-51,-35,-76,-25,-217
259,501,501,0,Electric,NA,Ground,NA,-63,-49,-81,-3,-17,48,-165
617,178,617,1,Fire,Psychic,Normal,Flying,45,0,75,104,49,5,278
21,1,21,1,Normal,Flying,Grass,Poison,-5,-4,-9,-30,-30,11,-67
601,197,197,0,Bug,Grass,Electric,Dragon,-45,-42,-35,-125,-50,-3,-300
561,589,589,0,Water,NA,Ground,NA,-5,-30,5,33,0,-23,-20
350,458,350,1,Water,Dark,Bug,NA,30,111,25,81,20,69,336
688,490,490,0,Normal,NA,Normal,Flying,19,45,50,-52,53,-36,79
685,266,685,1,Ground,Ghost,Rock,Ground,39,60,30,10,30,14,183
650,590,590,0,Bug,NA,Ground,Steel,-60,-60,-15,-10,-20,-28,-193
7,359,7,1,Fire,Flying,Normal,NA,18,24,18,49,25,40,174
323,328,328,0,Normal,Fairy,Dark,Ghost,0,-65,-85,-65,-75,0,-290
531,246,531,1,Ice,Ghost,Steel,Flying,5,0,-70,40,0,40,15
731,355,731,1,Fire,Flying,Fire,Ground,-8,-47,-45,-89,-53,64,-178
314,397,314,1,Normal,NA,Ice,NA,70,80,20,15,-15,20,190
97,342,97,1,Poison,NA,Electric,NA,45,65,25,-10,15,-45,95
45,214,214,0,Normal,Fairy,Dark,Flying,55,-40,-22,-40,-17,-71,-135
21,759,21,1,Normal,Flying,Rock,Water,-2,-7,-27,-4,-21,6,-55
563,258,563,1,Water,NA,Ice,Psychic,50,70,70,23,5,5,223
697,247,697,1,Dark,Dragon,Dark,Fire,47,45,60,45,40,33,270
332,620,620,0,Steel,Rock,Bug,Rock,-10,-5,15,-15,-25,-5,-45
201,151,151,0,Rock,NA,Rock,Water,0,40,-10,-85,-5,-25,-85
710,327,710,1,Ground,Flying,Dark,Ghost,39,70,15,40,15,41,220
604,5,5,0,Bug,Poison,Fire,NA,-9,-7,16,-30,-11,-8,-49
162,595,162,1,Dragon,Flying,Fighting,NA,-14,-6,0,45,35,35,95
453,67,67,0,Grass,Poison,Water,NA,-5,5,0,75,55,0,130
499,498,499,1,Fighting,Steel,Fighting,Steel,0,35,18,25,0,22,100
738,389,738,1,Fairy,NA,Ghost,NA,24,-2,-51,31,-11,17,8
425,720,425,1,Ground,Fire,Grass,NA,39,102,65,94,32,33,365
374,259,259,0,Water,NA,Electric,NA,-2,17,28,-15,-20,-60,-52
192,2,192,1,Psychic,Flying,Grass,Poison,-20,-12,-18,-10,-35,10,-85
497,347,497,1,Fighting,NA,Poison,NA,-60,-3,-43,-38,-43,5,-182
53,235,235,0,Bug,Grass,Normal,NA,0,15,30,10,30,-10,75
50,735,735,0,Grass,Poison,Bug,Flying,-20,13,20,-5,25,-49,-16
665,119,119,0,Electric,NA,Poison,NA,0,-5,-50,-10,0,-20,-85
102,248,102,1,Ghost,Poison,Dark,Fire,-15,-25,10,20,-5,15,0
514,781,514,1,Electric,Steel,Ghost,Grass,21,4,45,86,35,9,200
490,291,490,1,Normal,Flying,Bug,Flying,16,-5,-5,-8,-8,26,16
429,420,429,1,Psychic,NA,Dragon,Psychic,-30,60,-30,20,-60,40,0
333,787,787,0,Steel,Rock,Ghost,Grass,-5,15,58,2,-15,-19,36
157,422,422,0,Ice,Flying,Water,NA,-10,-15,10,-55,-15,-5,-90
685,624,624,0,Ground,Ghost,Ghost,NA,51,94,-5,0,15,25,180
293,458,293,1,Bug,Poison,Bug,NA,20,21,25,21,45,29,161
49,737,737,0,Grass,Poison,Fire,Normal,-41,-18,-17,-34,-1,-76,-187
335,380,380,0,Fighting,Psychic,Rock,Bug,-15,-55,5,0,5,-15,-75
576,361,576,1,Water,NA,Ground,Dragon,25,28,13,48,13,31,158
652,45,45,0,Grass,Poison,Normal,Fairy,-46,10,25,10,30,-5,24
255,781,781,0,Normal,NA,Ghost,Grass,6,-46,-35,-24,-10,24,-85
231,737,737,0,Bug,Rock,Fire,Normal,-66,-58,158,-99,164,-101,-2
342,203,342,1,Electric,NA,Grass,Flying,25,5,10,40,30,45,155
559,540,540,0,Fire,Fighting,Psychic,NA,15,-32,-15,-55,-15,-60,-162
219,774,219,1,Normal,Psychic,Rock,Fairy,20,30,-85,40,-85,35,-45
457,510,510,0,Rock,Steel,Grass,Ice,0,-10,118,-15,78,-10,161
222,459,222,1,Normal,NA,Bug,Grass,40,11,-15,-14,-40,9,-9
430,786,430,1,Psychic,NA,Ghost,Grass,-5,95,-102,122,-55,51,106
589,401,589,1,Ground,NA,Ice,Water,-50,5,-50,-65,-45,3,-202
191,681,681,0,Fairy,Flying,Fighting,NA,10,-45,35,25,55,-25,55
321,375,375,0,Fighting,NA,Water,Dark,9,-60,-55,-70,-25,-30,-231
238,742,742,0,Fire,Rock,Grass,NA,-73,-50,58,-17,-1,-38,-121
653,19,19,0,Grass,Poison,Bug,Poison,49,-5,30,40,0,-45,69
10,463,463,0,Water,NA,Bug,Flying,14,18,23,20,22,-27,70
330,695,330,1,Steel,Fairy,Dark,Dragon,-2,40,75,10,45,12,180
24,542,24,1,Normal,Flying,Water,Dragon,-7,-40,-20,-15,-40,21,-101
636,423,423,0,Psychic,NA,Water,NA,-55,-120,-40,-125,-95,-45,-480
354,780,780,0,Fire,Ground,Ghost,Grass,-15,-10,-6,40,-7,-16,-14
760,667,760,1,Rock,Water,Psychic,NA,17,50,60,-31,31,38,165
607,349,349,0,Grass,Fairy,Water,Dark,-30,-93,20,-58,10,-29,-180
679,755,679,1,Bug,NA,Fairy,NA,18,22,-26,41,3,96,154
60,780,780,0,Water,NA,Ghost,Grass,-35,-58,-28,0,-32,-1,-154
164,792,164,1,Psychic,Fighting,Flying,Dragon,21,120,20,57,20,7,245
650,458,650,1,Bug,NA,Bug,NA,10,46,0,11,0,24,91
251,506,506,0,Ground,NA,Grass,NA,16,-40,-12,-50,-32,-6,-124
347,420,420,0,Poison,NA,Dragon,Psychic,20,-17,3,-57,-27,-55,-133
578,53,53,0,Psychic,NA,Bug,Grass,56,-40,5,47,15,-1,82
245,735,735,0,Water,Flying,Bug,Flying,-15,-12,20,-10,90,-19,54
177,588,588,0,Normal,NA,Psychic,Flying,18,19,9,-32,0,-24,-10
171,111,171,1,Fire,NA,Grass,Psychic,-2,24,-22,20,20,40,80
438,136,438,1,Fire,Fighting,Fire,NA,11,9,14,4,-14,15,39
378,758,758,0,Rock,Grass,Dark,Psychic,-20,-51,-11,-7,12,-50,-127
82,751,751,0,Rock,Ground,Steel,Ghost,-5,-55,65,-105,-5,-25,-130
501,159,159,0,Ground,NA,Fire,Flying,18,12,28,-57,-13,-43,-55
664,514,514,0,Electric,NA,Electric,Steel,-35,-15,-75,-85,-50,0,-260
541,699,699,0,Steel,Dragon,Bug,Fire,15,60,55,15,-5,-10,130
